"code","nom","adresse","latitude","longitude","horaires","jours_ouvert","image_url","email","telephone","ispmr","zone","paiement","acces","ouvert","actif","region.code","region.libelle","type.code","type.libelle"
2215,"Cafétéria ENS","2, rue Yvette Cauchois - 91190 Gif-sur-Yvette",48.714214,2.1649408,"11h30-14h","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,NA,"01.75.31.91.32",FALSE,"Essonne","Carte bancaire, IZLY","",TRUE,NA,6,"Versailles",2,"Cafétéria"
1356,"Sandwicherie Le Rouge et le Noir","RN 98 83130 La Garde",43.136253,6.017091,"8h - 14h","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1356/preview",NA,"04.94.08.83.00",FALSE,"La garde","Carte bancaire, IZLY","",TRUE,NA,20,"Nice",9,"Sandwicherie"
1502,"Cafétéria Lash","98 boulevard Edouard Herriot 06000 Nice",43.69253,7.2373962,"7h45-16h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1502/preview",NA,NA,TRUE,"Nice","Carte bancaire, IZLY","",TRUE,NA,20,"Nice",2,"Cafétéria"
2267,"Cafétéria Hôtel Dieu","Place du Préau",48.299225,4.0794463,"8h - 16h","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/2267/preview",NA,NA,TRUE,"Troyes - centre","IZLY","",TRUE,NA,23,"Reims",2,"Cafétéria"
1069,"Cafet' Le Kiosque","Rue Recteur Schmitt - 44300 Nantes",47.249943,-1.55363,"Du lundi au vendredi de 7h30 à 15h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, FALSE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,NA,NA,TRUE,"Nantes","IZLY","Tramway Ligne 2 - arrêt : Recteur Schmitt",TRUE,NA,27,"Nantes",2,"Cafétéria"
2223,"Cafétéria Les Chênes 2","33, boulevard du Port - 95000 Cergy-Pontoise cedex",49.039085,2.0764055,"8h30-16h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,NA,"01.34.25.61.96",FALSE,"Val d'oise","Carte bancaire, IZLY","",TRUE,NA,6,"Versailles",2,"Cafétéria"
1456,"RU GreEn-ER - Grenoble","21 Avenue des Martyrs 38000 Grenoble",45.202442,5.7039175,"Du lundi au vendredi, 11h30 - 13h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1456/preview",NA,NA,TRUE,"Grenoble presqu'île","Carte bancaire, IZLY","",TRUE,NA,15,"Grenoble",1,"Restaurant"
762,"Guignebaud","3 rue des africains  45000 Orléans",47.89914,1.912348,"Ouvert de 11h30 à 13h30.","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/762/preview",NA,NA,FALSE,"Orléans","Carte bancaire, IZLY","",TRUE,NA,21,"Orléans-Tours",1,"Restaurant"
2316,"Cafétéria Moulin de la Housse","4 chemin des Rouliers, 51100 Reims",49.242,4.06041,"11h30-15h","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, TRUE, FALSE, FALSE, FALSE, FALSE), c(FALSE, TRUE, TRUE, FALSE, FALSE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,NA,"03.26.85.30.18",TRUE,"Reims - campus sciences","Carte bancaire, IZLY","",TRUE,NA,23,"Reims",2,"Cafétéria"
1777,"Libre-service Dauphine ","2 boulevard Lannes 75116 Paris",48.87016,2.2741103,"Du lundi au vendredi de 9h30 à 17h30, Samedi de 9h30 à 14h*, Vente à emporter, , *Le libre-service et la cafétéria Dauphine sont susceptibles d'être ouverts samedi selon le calendrier universitaire","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1777/preview",NA,NA,TRUE,"Paris 16","Carte bancaire, IZLY","Métro : Porte Dauphine, RER C : Avenue Foch",TRUE,NA,22,"Paris",6,"Libre-service"
1369,"Restaurant de Bron","5 avenue Pierre Mendès France -  69500 Bron",45.7203,4.9184036,"Du lundi au vendredi, De 11h30 à 14h15","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1369/preview","restaurant.bron@crous-lyon.fr","04.78.77.30.33",TRUE,"Porte des alpes","Carte bancaire, IZLY","Tram T2 - Arrêt Europe Université",TRUE,NA,17,"Lyon",1,"Restaurant"
1325,"Brasserie l'Ardoise","4 Place de Jussieu 75005 Paris",48.846413,2.3548467,"Du lundi au vendredi de 11h30 à 14h00., Accessible aux personnels de Sorbonne Université.","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1325/preview",NA,NA,FALSE,"Paris 05","Espèces, Carte bancaire","Métro : Jussieu",TRUE,NA,22,"Paris",1,"Restaurant"
292,"Cafétéria de Troubiran","Cayenne",4.93225,-52.3007,"Ouvert du lundi au vendredi de 7h30 à 14h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/292/preview",NA,"0594.37.85.14",FALSE,"Guyane","Espèces, Carte bancaire","",TRUE,NA,8,"Antilles-Guyane",2,"Cafétéria"
879,"Resto U Maison des étudiants","38 Rue de Monjoly, 08000 Charleville-Mézières",49.77266,4.713028,"11h30 - 13h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/879/preview",NA,NA,TRUE,"Charleville - centre","Carte bancaire, IZLY","Bus : 1, 12, 13",TRUE,NA,23,"Reims",1,"Restaurant"
297,"Restaurant universitaire de Schoelcher","Campus de Schoelcher",14.620024,-61.09299,"Du lundi au vendredi de 11h30 à 14h00 et du lundi au jeudi  de 18h00 à 19h45","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, FALSE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, FALSE, FALSE, FALSE)",NA,"resto-schoelcher@crous-antillesguyane.fr","05.96.61.53.55",TRUE,"Martinique ","Carte bancaire, IZLY","",TRUE,NA,8,"Antilles-Guyane",1,"Restaurant"
354,"RESTO U' LE MANEGE","11 rue d'Amboise 63000 Clermont-Ferrand",45.774467,3.092283,"Du lundi au vendredi de 11h15 à 13h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/354/preview","restaurant-dolet@crous-clermont.fr","04.73.43.72.59",TRUE,"Rdo - centre-ville","Carte bancaire, IZLY","Ligne : B / Arret : Facultés Ligne : 6 / Arret : Facultés Ligne : 8 / Arret : Facultés Ligne : 9 / Arret : Facultés Ligne : 10 / Arret : Facultés Ligne : 13 / Arret : Facultés",TRUE,NA,11,"Clermont-Ferrand",1,"Restaurant"
1812,"Cafétéria Skema","Avenue Willy Brandt 59777 Lille",50.636387,3.0758555,"10h - 16h","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1812/preview","restaurant.sully@crous-lille.fr","03.74.09.13.13",TRUE,"Lille (centre)","Carte bancaire, IZLY","",TRUE,NA,16,"Lille",2,"Cafétéria"
682,"Resto U' Cours Léopold","16, Cours Léopold 54000 NANCY",48.695038,6.1772227,"11h30 – 13h30 & 18h30 – 19h45 (lundi – vendredi), 11h30 – 13h30 (samedi)","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, TRUE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/682/preview",NA,"03.83.32.70.60",FALSE,"Nancy","Carte bancaire, IZLY","",TRUE,NA,19,"Nancy-Metz",1,"Restaurant"
685,"Resto U' Saurupt","22 rue de Saurupt 54000 Nancy",48.680283,6.1844316,"11h30 – 14h00 (lundi – vendredi)","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/685/preview",NA,"03.83.91.88.99",TRUE,"Nancy","Carte bancaire, IZLY","",TRUE,NA,19,"Nancy-Metz",1,"Restaurant"
686,"Resto U' Stanislas-Meurthe","17, boulevard d'Austrasie 54000 NANCY",48.69505,6.1968327,"11h30 – 13h30 & 18h30 – 19h45 (lundi – jeudi), 11h30 – 13h30 (vendredi)","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/686/preview",NA,"03.83.19.21.43",FALSE,"Nancy","Carte bancaire, IZLY","",TRUE,NA,19,"Nancy-Metz",1,"Restaurant"
2258,"Cafétéria Le QG","16 place Léonard de Vinci - 10430 Rosières-Près-Troyes",48.26868,4.070368,"11h30 - 13h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(FALSE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,NA,NA,TRUE,"Troyes - campus","Carte bancaire, IZLY","Bus",TRUE,NA,23,"Reims",2,"Cafétéria"
905,"Resto U' Pierre-Jakez Hélias","18, av. de la Plage des Gueux  29000 Quimper",47.9724,-4.0938,"9h-15h, du lundi au vendredi","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/905/preview","ant.quimper@crous-rennes.fr","02.90.94.47.91",TRUE,"Quimper","Carte bancaire, IZLY","",TRUE,NA,24,"Rennes",1,"Restaurant"
872,"Resto U INSPE de REIMS","23 Rue Clément Ader, 51100 Reims",49.2323,4.06817,"11h30 - 13h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,NA,"03.26.82.96.85",FALSE,"Reims - campus sciences","Carte bancaire, IZLY","Bus : 6",TRUE,NA,23,"Reims",1,"Restaurant"
1097,"Cafétéria Le Croustillant","Avenue René Cassin Sainte-Clotilde 97490",-20.902077,55.48387,"Du Lundi au Vendredi de 7h à 17h30, Prestations : restauration rapide.","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1097/preview","restauration.nord@crous-reunion.fr",NA,TRUE,"Site nord","Espèces, IZLY","",TRUE,NA,29,"La Réunion",1,"Restaurant"
2331,"Restaurant agrée - Centre Hospitalier Ardèche Nord - Annonay","1, Rue du Bon Pasteur - 07100 Annonay",45.242,4.66565,"","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,NA,NA,TRUE,"Ardèche","","",TRUE,NA,15,"Grenoble",4,"Restaurant agréé"
620,"Restaurant Manufacture des Tabacs","1 avenue des Frères Lumières - 69 008 Lyon",45.747395,4.860878,"Espace rue Sud (sous-sol), Du lundi au vendredi, 11h15 à 14h15","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/620/preview","restaurant.manufacture@crous-lyon.fr","04.78.76.15.96",TRUE,"Manufacture","Carte bancaire, IZLY","Métro D - Station Sans Souci, Tram T4 - Arrêt Manufacture-Montluc, Bus lignes C7, C25, 69 - Arrêt Manufacture-Montluc",TRUE,NA,17,"Lyon",1,"Restaurant"
1536,"Resto U Carlone","80 boulevard Édouard Herriot 06200 Nice",43.69306,7.2387,"11h30 - 14h","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1536/preview",NA,"04.93.86.58.05",FALSE,"Nice","Carte bancaire, IZLY","bus n° 22",TRUE,NA,20,"Nice",1,"Restaurant"
1705,"Restaurant PAB La Canteen","Rue du Port à Bateaux, 60200 Compiègne",49.41525,2.8200917,"midi 11h30 -13H45, soir 18h30 - 20h00, réservations des espaces privatifs (salle VIP 24 places ,étage hall corner 50 places, salle comptoir 100 places, terrasse 50 places) de 9h00 -21h00","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, TRUE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1705/preview","ru.pab.secretariat@crous-amiens.fr","03.22.71.91.49",TRUE,"Compiegne","IZLY","Bus 3,4,5",TRUE,NA,7,"Amiens",1,"Restaurant"
593,"Restaurant Monod","46 allée d'Italie - 69007 Lyon",45.729927,4.827158,"Du lundi au vendredi, 11h30 à 14h","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/593/preview","restaurant.ens@crous-lyon.fr","04.72.72.80.40",TRUE,"Ens-gerland","Carte bancaire, IZLY","Métro B - Station Debourg ou Ninkasi, Tram T1 - Arrêt ENS Lyon, Bus ligne C22 - Arrêt ENS Lyon",TRUE,NA,17,"Lyon",1,"Restaurant"
688,"Resto U' Bridoux","88, rue Claude Bernard 57070 METZ",49.115795,6.208115,"11h30 – 13h30 (lundi – vendredi)","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/688/preview","restauration@crous-lorraine.fr / assistance-izly@crous-lorraine.fr","03.87.37.50.00",FALSE,"Metz","Carte bancaire, IZLY","",TRUE,NA,19,"Nancy-Metz",1,"Restaurant"
1976,"Cafétéria L'Escarpe","35 avenue Alphonse Daudet 83000 Toulon",43.121414,5.9387164,"8h-15h","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1976/preview",NA,"04.94.91.62.74",FALSE,"Toulon","Carte bancaire, IZLY","",TRUE,NA,20,"Nice",2,"Cafétéria"
749,"Le Castel'RU","78 espace Mendès France 36000 Châteauroux",46.81096,1.681892,"Ouvert de 11h30 à 13h30.","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/749/preview",NA,NA,TRUE,"Châteauroux et issoudun","Carte bancaire, IZLY","",TRUE,NA,21,"Orléans-Tours",1,"Restaurant"
2178,"L'annexe de la Citadelle","12 place d'Armes - La Citadelle, 80000 AMIENS",49.90429,2.298699,"11h - 14h","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/2178/preview","ru.amiens-centre.secretariat@crous-amiens.fr","03.22.71.24.87",TRUE,"Amiens centre","Carte bancaire, IZLY","",TRUE,NA,7,"Amiens",2,"Cafétéria"
2275,"Restaurant de Creil","13 Allee de la Faiencerie 60100 Creil",49.25802,2.469045,"","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)",NA,"ru.pab.secretariat@crous-amiens.fr","03.22.71.91.49",TRUE,"Creil","IZLY","",TRUE,NA,7,"Amiens",11,"Restaurant géré"
1373,"RESTO U' JAUDE","11 Boulevard Charles de Gaulle 63000 Clermont Ferrand",45.77347,3.08359,"du lundi au vendredi de 11h15 à 13h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1373/preview","restaurant-dolet@crous-clermont.fr","04.73.34.44.28",TRUE,"Rdo - centre-ville","Carte bancaire, IZLY","Tram A arrêt : Lagarlaye",TRUE,NA,11,"Clermont-Ferrand",1,"Restaurant"
1604,"Cafétéria Necker","160 rue de Vaugirard 75015 Paris",48.84336,2.313464,"Du lundi au vendredi de 8h00 à 17h00, Vente à emporter, Accessible aux étudiants et personnels d'Université de Paris.","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1604/preview",NA,NA,FALSE,"Paris 15","Espèces, Carte bancaire","Métro 6 Pasteur",TRUE,NA,22,"Paris",2,"Cafétéria"
1418,"CROUS & GO LE MANEGE","11 rue d'Amboise 63000 Clermont-Ferrand",45.774467,3.092283,"Du lundi au vendredi de 9h à 14h30","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1418/preview","restaurant-dolet@crous-clermont.fr","04.73.43.72.59",TRUE,"Rdo - centre-ville","IZLY","Ligne : B / Arret : Facultés, Ligne : 6 / Arret : Facultés, Ligne : 8 / Arret : Facultés, Ligne : 9 / Arret : Facultés, Ligne : 10 / Arret : Facultés Ligne : 13 / Arret : Facultés",TRUE,NA,11,"Clermont-Ferrand",6,"Libre-service"
48,"R.U Rabelais","5 rue de la Devinière - Bâtiment B11 - 86000 POITIERS",46.569386,0.377094,"Horaires d'ouverture du lundi au vendredi, de 11h30 à 13h30., Fermeture à partir du vendredi 3 avril après le service., Réouverture le lundi 20 avril 2026., Le RU Champlain sera ouvert sur cette période","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/48/preview","direction.ru.rabelais@crous-poitiers.fr","05.49.44.53.05",TRUE,"Poitiers campus","IZLY","Arrêts de bus à proximité : Rabelais, Gymnase, Rosiers",TRUE,NA,2,"Poitiers",1,"Restaurant"
1570,"Cafétéria Horizon","9-11 montée Nicolas de Lange - 69005 Lyon",45.763542,4.822369,"Du lundi au vendredi, 7h30 à 14h","c(""Lundi"", ""Mardi"", ""Mercredi"", ""Jeudi"", ""Vendredi"", ""Samedi"", ""Dimanche""), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(TRUE, TRUE, TRUE, TRUE, TRUE, FALSE, FALSE), c(FALSE, FALSE, FALSE, FALSE, FALSE, FALSE, FALSE)","https://api.croustillant.menu/v1/restaurants/1570/preview","prestations.horizon@crous-lyon.fr","04.72.77.28.06",TRUE,"Lyon 5ème","Carte bancaire, IZLY","Funiculaire F2 - Station Fourvière, Métro D - Station Vieux Lyon",TRUE,NA,17,"Lyon",2,"Cafétéria"
